individual_local_identifier,Biome,hour,count,average,individual_name
PA_15_MORENA,Pantanal,10.0,218,177.625,MORENA
PA_15_MORENA,Pantanal,11.0,220,177.625,MORENA
PA_15_MORENA,Pantanal,12.0,227,177.625,MORENA
PA_15_MORENA,Pantanal,13.0,218,177.625,MORENA
PA_15_MORENA,Pantanal,14.0,226,177.625,MORENA
PA_15_MORENA,Pantanal,15.0,205,177.625,MORENA
PA_15_MORENA,Pantanal,16.0,214,177.625,MORENA
PA_15_MORENA,Pantanal,17.0,212,177.625,MORENA
PA_15_MORENA,Pantanal,18.0,210,177.625,MORENA
PA_15_MORENA,Pantanal,19.0,179,177.625,MORENA
PA_15_MORENA,Pantanal,20.0,178,177.625,MORENA
PA_15_MORENA,Pantanal,21.0,119,177.625,MORENA
PA_15_MORENA,Pantanal,22.0,151,177.625,MORENA
PA_15_MORENA,Pantanal,23.0,122,177.625,MORENA
PA_16_DORA,Pantanal,0.0,18,17.952380952380953,DORA
PA_16_DORA,Pantanal,1.0,18,17.952380952380953,DORA
PA_16_DORA,Pantanal,2.0,20,17.952380952380953,DORA
PA_16_DORA,Pantanal,3.0,15,17.952380952380953,DORA
PA_16_DORA,Pantanal,4.0,28,17.952380952380953,DORA
PA_16_DORA,Pantanal,5.0,23,17.952380952380953,DORA
PA_16_DORA,Pantanal,6.0,15,17.952380952380953,DORA
PA_16_DORA,Pantanal,7.0,13,17.952380952380953,DORA
PA_16_DORA,Pantanal,8.0,22,17.952380952380953,DORA
PA_16_DORA,Pantanal,9.0,10,17.952380952380953,DORA
PA_16_DORA,Pantanal,10.0,4,17.952380952380953,DORA
PA_16_DORA,Pantanal,14.0,1,17.952380952380953,DORA
PA_16_DORA,Pantanal,15.0,1,17.952380952380953,DORA
PA_16_DORA,Pantanal,16.0,3,17.952380952380953,DORA
PA_16_DORA,Pantanal,17.0,11,17.952380952380953,DORA
PA_16_DORA,Pantanal,18.0,42,17.952380952380953,DORA
PA_16_DORA,Pantanal,19.0,35,17.952380952380953,DORA
PA_16_DORA,Pantanal,20.0,35,17.952380952380953,DORA
PA_16_DORA,Pantanal,21.0,29,17.952380952380953,DORA
PA_16_DORA,Pantanal,22.0,12,17.952380952380953,DORA
PA_16_DORA,Pantanal,23.0,22,17.952380952380953,DORA
PA_18_NIC,Pantanal,0.0,12,15.833333333333334,NIC
PA_18_NIC,Pantanal,1.0,12,15.833333333333334,NIC
PA_18_NIC,Pantanal,2.0,15,15.833333333333334,NIC
PA_18_NIC,Pantanal,3.0,13,15.833333333333334,NIC
PA_18_NIC,Pantanal,4.0,22,15.833333333333334,NIC
PA_18_NIC,Pantanal,5.0,20,15.833333333333334,NIC
PA_18_NIC,Pantanal,6.0,14,15.833333333333334,NIC
PA_18_NIC,Pantanal,7.0,18,15.833333333333334,NIC
PA_18_NIC,Pantanal,8.0,15,15.833333333333334,NIC
PA_18_NIC,Pantanal,9.0,7,15.833333333333334,NIC
PA_18_NIC,Pantanal,10.0,2,15.833333333333334,NIC
PA_18_NIC,Pantanal,17.0,5,15.833333333333334,NIC
PA_18_NIC,Pantanal,18.0,40,15.833333333333334,NIC
PA_18_NIC,Pantanal,19.0,30,15.833333333333334,NIC
PA_18_NIC,Pantanal,20.0,24,15.833333333333334,NIC
PA_18_NIC,Pantanal,21.0,7,15.833333333333334,NIC
PA_18_NIC,Pantanal,22.0,16,15.833333333333334,NIC
PA_18_NIC,Pantanal,23.0,13,15.833333333333334,NIC
PA_19_SERGIAO,Pantanal,0.0,536,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,1.0,540,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,2.0,538,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,3.0,547,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,4.0,553,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,5.0,524,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,6.0,486,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,7.0,469,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,8.0,472,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,9.0,497,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,10.0,493,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,11.0,495,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,12.0,492,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,13.0,479,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,14.0,472,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,15.0,467,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,16.0,459,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,17.0,462,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,18.0,504,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,19.0,549,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,20.0,544,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,21.0,536,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,22.0,530,507.5416666666667,SERGIAO
PA_19_SERGIAO,Pantanal,23.0,537,507.5416666666667,SERGIAO
PA_20_SY,Pantanal,0.0,57,55.083333333333336,SY
PA_20_SY,Pantanal,1.0,54,55.083333333333336,SY
PA_20_SY,Pantanal,2.0,54,55.083333333333336,SY
PA_20_SY,Pantanal,3.0,56,55.083333333333336,SY
PA_20_SY,Pantanal,4.0,56,55.083333333333336,SY
PA_20_SY,Pantanal,5.0,54,55.083333333333336,SY
PA_20_SY,Pantanal,6.0,51,55.083333333333336,SY
PA_20_SY,Pantanal,7.0,53,55.083333333333336,SY
PA_20_SY,Pantanal,8.0,56,55.083333333333336,SY
PA_20_SY,Pantanal,9.0,50,55.083333333333336,SY
PA_20_SY,Pantanal,10.0,52,55.083333333333336,SY
PA_20_SY,Pantanal,11.0,57,55.083333333333336,SY
PA_20_SY,Pantanal,12.0,57,55.083333333333336,SY
PA_20_SY,Pantanal,13.0,56,55.083333333333336,SY
PA_20_SY,Pantanal,14.0,55,55.083333333333336,SY
PA_20_SY,Pantanal,15.0,54,55.083333333333336,SY
PA_20_SY,Pantanal,16.0,56,55.083333333333336,SY
PA_20_SY,Pantanal,17.0,58,55.083333333333336,SY
PA_20_SY,Pantanal,18.0,54,55.083333333333336,SY
PA_20_SY,Pantanal,19.0,57,55.083333333333336,SY
PA_20_SY,Pantanal,20.0,55,55.083333333333336,SY
PA_20_SY,Pantanal,21.0,57,55.083333333333336,SY
PA_20_SY,Pantanal,22.0,58,55.083333333333336,SY
PA_20_SY,Pantanal,23.0,55,55.083333333333336,SY
PA_21_CAIO,Pantanal,0.0,6,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,1.0,10,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,2.0,6,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,3.0,10,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,4.0,8,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,5.0,9,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,6.0,12,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,7.0,11,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,8.0,5,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,9.0,7,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,10.0,4,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,11.0,1,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,14.0,2,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,16.0,4,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,17.0,2,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,18.0,20,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,19.0,18,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,20.0,22,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,21.0,4,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,22.0,12,8.666666666666666,CAIO
PA_21_CAIO,Pantanal,23.0,9,8.666666666666666,CAIO
PA_22_EMILIO,Pantanal,0.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,1.0,4,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,2.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,3.0,5,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,4.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,5.0,2,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,6.0,12,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,7.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,8.0,1,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,9.0,1,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,10.0,4,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,17.0,2,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,18.0,5,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,19.0,6,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,20.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,21.0,4,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,22.0,3,3.7222222222222223,EMILIO
PA_22_EMILIO,Pantanal,23.0,3,3.7222222222222223,EMILIO
PA_23_RICK,Pantanal,0.0,17,23.695652173913043,RICK
PA_23_RICK,Pantanal,1.0,27,23.695652173913043,RICK
PA_23_RICK,Pantanal,2.0,25,23.695652173913043,RICK
PA_23_RICK,Pantanal,3.0,26,23.695652173913043,RICK
PA_23_RICK,Pantanal,4.0,44,23.695652173913043,RICK
PA_23_RICK,Pantanal,5.0,45,23.695652173913043,RICK
PA_23_RICK,Pantanal,6.0,32,23.695652173913043,RICK
PA_23_RICK,Pantanal,7.0,12,23.695652173913043,RICK
PA_23_RICK,Pantanal,8.0,7,23.695652173913043,RICK
PA_23_RICK,Pantanal,9.0,14,23.695652173913043,RICK
PA_23_RICK,Pantanal,10.0,8,23.695652173913043,RICK
PA_23_RICK,Pantanal,11.0,1,23.695652173913043,RICK
PA_23_RICK,Pantanal,12.0,1,23.695652173913043,RICK
PA_23_RICK,Pantanal,14.0,2,23.695652173913043,RICK
PA_23_RICK,Pantanal,15.0,1,23.695652173913043,RICK
PA_23_RICK,Pantanal,16.0,2,23.695652173913043,RICK
PA_23_RICK,Pantanal,17.0,18,23.695652173913043,RICK
PA_23_RICK,Pantanal,18.0,60,23.695652173913043,RICK
PA_23_RICK,Pantanal,19.0,65,23.695652173913043,RICK
PA_23_RICK,Pantanal,20.0,47,23.695652173913043,RICK
PA_23_RICK,Pantanal,21.0,35,23.695652173913043,RICK
PA_23_RICK,Pantanal,22.0,25,23.695652173913043,RICK
PA_23_RICK,Pantanal,23.0,31,23.695652173913043,RICK
PA_24_LESLIE,Pantanal,0.0,13,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,1.0,17,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,2.0,17,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,3.0,18,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,4.0,23,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,5.0,28,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,6.0,17,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,7.0,9,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,8.0,6,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,9.0,5,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,10.0,5,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,11.0,2,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,15.0,1,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,16.0,2,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,17.0,12,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,18.0,34,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,19.0,35,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,20.0,34,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,21.0,26,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,22.0,10,15.857142857142858,LESLIE
PA_24_LESLIE,Pantanal,23.0,19,15.857142857142858,LESLIE
PA_26_SACHIN,Pantanal,0.0,13,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,1.0,17,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,2.0,18,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,3.0,16,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,4.0,18,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,5.0,28,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,6.0,27,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,7.0,20,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,8.0,7,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,9.0,8,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,10.0,1,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,14.0,1,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,17.0,3,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,18.0,36,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,19.0,38,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,20.0,24,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,21.0,13,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,22.0,21,17.105263157894736,SACHIN
PA_26_SACHIN,Pantanal,23.0,16,17.105263157894736,SACHIN
PA_28_DUDA,Pantanal,0.0,479,490.25,DUDA
PA_28_DUDA,Pantanal,1.0,531,490.25,DUDA
PA_28_DUDA,Pantanal,2.0,485,490.25,DUDA
PA_28_DUDA,Pantanal,3.0,554,490.25,DUDA
PA_28_DUDA,Pantanal,4.0,471,490.25,DUDA
PA_28_DUDA,Pantanal,5.0,515,490.25,DUDA
PA_28_DUDA,Pantanal,6.0,483,490.25,DUDA
PA_28_DUDA,Pantanal,7.0,497,490.25,DUDA
PA_28_DUDA,Pantanal,8.0,499,490.25,DUDA
PA_28_DUDA,Pantanal,9.0,511,490.25,DUDA
PA_28_DUDA,Pantanal,10.0,467,490.25,DUDA
PA_28_DUDA,Pantanal,11.0,472,490.25,DUDA
PA_28_DUDA,Pantanal,12.0,435,490.25,DUDA
PA_28_DUDA,Pantanal,13.0,456,490.25,DUDA
PA_28_DUDA,Pantanal,14.0,423,490.25,DUDA
PA_28_DUDA,Pantanal,15.0,462,490.25,DUDA
PA_28_DUDA,Pantanal,16.0,456,490.25,DUDA
PA_28_DUDA,Pantanal,17.0,498,490.25,DUDA
PA_28_DUDA,Pantanal,18.0,492,490.25,DUDA
PA_28_DUDA,Pantanal,19.0,553,490.25,DUDA
PA_28_DUDA,Pantanal,20.0,467,490.25,DUDA
PA_28_DUDA,Pantanal,21.0,521,490.25,DUDA
PA_28_DUDA,Pantanal,22.0,499,490.25,DUDA
PA_28_DUDA,Pantanal,23.0,540,490.25,DUDA
PA_29_KARIN,Pantanal,0.0,7,7.35,KARIN
PA_29_KARIN,Pantanal,1.0,8,7.35,KARIN
PA_29_KARIN,Pantanal,2.0,9,7.35,KARIN
PA_29_KARIN,Pantanal,3.0,5,7.35,KARIN
PA_29_KARIN,Pantanal,4.0,8,7.35,KARIN
PA_29_KARIN,Pantanal,5.0,15,7.35,KARIN
PA_29_KARIN,Pantanal,6.0,7,7.35,KARIN
PA_29_KARIN,Pantanal,7.0,4,7.35,KARIN
PA_29_KARIN,Pantanal,8.0,5,7.35,KARIN
PA_29_KARIN,Pantanal,9.0,12,7.35,KARIN
PA_29_KARIN,Pantanal,10.0,1,7.35,KARIN
PA_29_KARIN,Pantanal,12.0,1,7.35,KARIN
PA_29_KARIN,Pantanal,16.0,3,7.35,KARIN
PA_29_KARIN,Pantanal,17.0,5,7.35,KARIN
PA_29_KARIN,Pantanal,18.0,12,7.35,KARIN
PA_29_KARIN,Pantanal,19.0,14,7.35,KARIN
PA_29_KARIN,Pantanal,20.0,13,7.35,KARIN
PA_29_KARIN,Pantanal,21.0,5,7.35,KARIN
PA_29_KARIN,Pantanal,22.0,10,7.35,KARIN
PA_29_KARIN,Pantanal,23.0,3,7.35,KARIN
PA_30_NELSAO,Pantanal,0.0,12,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,1.0,11,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,2.0,14,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,3.0,10,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,4.0,28,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,5.0,21,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,6.0,8,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,7.0,4,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,8.0,8,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,9.0,3,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,10.0,1,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,16.0,4,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,17.0,17,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,18.0,34,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,19.0,33,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,20.0,33,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,21.0,24,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,22.0,11,15.421052631578947,NELSAO
PA_30_NELSAO,Pantanal,23.0,17,15.421052631578947,NELSAO
PA_31_JORDANO,Pantanal,0.0,17,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,1.0,16,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,2.0,18,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,3.0,20,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,4.0,22,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,5.0,22,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,6.0,19,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,7.0,8,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,8.0,7,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,9.0,13,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,10.0,4,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,12.0,1,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,13.0,2,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,14.0,1,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,15.0,5,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,16.0,5,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,17.0,10,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,18.0,36,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,19.0,41,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,20.0,33,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,21.0,14,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,22.0,22,15.652173913043478,JORDANO
PA_31_JORDANO,Pantanal,23.0,24,15.652173913043478,JORDANO
PA_33_GABRIELA,Pantanal,0.0,23,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,1.0,24,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,2.0,24,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,3.0,28,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,4.0,34,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,5.0,32,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,6.0,28,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,7.0,25,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,8.0,20,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,9.0,30,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,10.0,27,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,11.0,34,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,12.0,30,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,13.0,36,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,14.0,32,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,15.0,36,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,16.0,32,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,17.0,34,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,18.0,36,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,19.0,37,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,20.0,35,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,21.0,30,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,22.0,26,30.083333333333332,GABRIELA
PA_33_GABRIELA,Pantanal,23.0,29,30.083333333333332,GABRIELA
PA_34_CARIJO,Pantanal,0.0,429,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,1.0,477,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,2.0,451,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,3.0,473,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,4.0,425,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,5.0,467,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,6.0,395,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,7.0,459,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,8.0,447,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,9.0,482,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,10.0,450,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,11.0,482,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,12.0,452,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,13.0,464,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,14.0,420,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,15.0,459,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,16.0,428,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,17.0,477,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,18.0,420,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,19.0,500,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,20.0,409,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,21.0,456,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,22.0,426,450.7916666666667,CARIJO
PA_34_CARIJO,Pantanal,23.0,471,450.7916666666667,CARIJO
PA_36_MICHELE,Pantanal,0.0,41,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,1.0,43,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,2.0,47,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,3.0,43,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,4.0,51,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,5.0,51,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,6.0,43,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,7.0,36,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,8.0,43,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,9.0,44,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,10.0,53,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,11.0,54,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,12.0,53,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,13.0,55,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,14.0,54,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,15.0,53,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,16.0,57,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,17.0,53,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,18.0,40,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,19.0,50,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,20.0,48,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,21.0,45,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,22.0,45,47.666666666666664,MICHELE
PA_36_MICHELE,Pantanal,23.0,42,47.666666666666664,MICHELE
PA_38_CASSANDRA,Pantanal,0.0,13,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,1.0,13,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,2.0,12,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,3.0,9,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,4.0,10,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,5.0,13,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,6.0,9,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,7.0,2,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,8.0,4,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,9.0,12,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,10.0,2,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,16.0,2,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,17.0,5,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,18.0,9,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,19.0,16,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,20.0,22,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,21.0,6,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,22.0,14,9.578947368421053,CASSANDRA
PA_38_CASSANDRA,Pantanal,23.0,9,9.578947368421053,CASSANDRA
PA_40_MALU,Pantanal,0.0,540,493.4166666666667,MALU
PA_40_MALU,Pantanal,1.0,551,493.4166666666667,MALU
PA_40_MALU,Pantanal,2.0,543,493.4166666666667,MALU
PA_40_MALU,Pantanal,3.0,563,493.4166666666667,MALU
PA_40_MALU,Pantanal,4.0,556,493.4166666666667,MALU
PA_40_MALU,Pantanal,5.0,532,493.4166666666667,MALU
PA_40_MALU,Pantanal,6.0,497,493.4166666666667,MALU
PA_40_MALU,Pantanal,7.0,483,493.4166666666667,MALU
PA_40_MALU,Pantanal,8.0,458,493.4166666666667,MALU
PA_40_MALU,Pantanal,9.0,464,493.4166666666667,MALU
PA_40_MALU,Pantanal,10.0,447,493.4166666666667,MALU
PA_40_MALU,Pantanal,11.0,437,493.4166666666667,MALU
PA_40_MALU,Pantanal,12.0,437,493.4166666666667,MALU
PA_40_MALU,Pantanal,13.0,430,493.4166666666667,MALU
PA_40_MALU,Pantanal,14.0,427,493.4166666666667,MALU
