occurrenceID,countryCode,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,numberOfRoadkill,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences
321c8fd8-46c2-45ce-8907-eea8f1cc00e2,BR,Brazil,Ribas do Rio Pardo,-21.1036,-53.6851,WGS84,30,Tapirus terrestris,1,2019,8,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a783f816-999b-4dc0-964c-3f53190457d2,BR,Brazil,Ribas do Rio Pardo,-21.1041,-53.7337,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
7c31c2fc-edaf-488e-ac84-f2cedb339990,BR,Brazil,Ribas do Rio Pardo,-21.1046,-53.7349,WGS84,30,Tapirus terrestris,1,2019,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bcf221e5-db30-45bc-8bb7-c580f43596d4,BR,Brazil,Ribas do Rio Pardo,-21.1048,-53.7353,WGS84,30,Tapirus terrestris,1,2018,7,23,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
37a3cf7c-8737-4861-b4aa-08a6e6925fe7,BR,Brazil,Ribas do Rio Pardo,-21.1053,-53.7368,WGS84,30,Tapirus terrestris,1,2017,8,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
229993d0-f425-479b-a217-f8fb876fa1dc,BR,Brazil,Ribas do Rio Pardo,-21.1055,-53.6765,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
e0c44abc-d608-4ba5-9f7c-283478cde9c2,BR,Brazil,Anhanduí,-21.1063,-53.7393,WGS84,30,Tapirus terrestris,1,2017,8,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bcd6047d-488b-4331-a4fe-4d2d6f38f4f8,BR,Brazil,Ribas do Rio Pardo,-21.1074,-53.6676,WGS84,30,Tapirus terrestris,1,2019,11,27,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
dfd35729-b9b2-4afa-b9c9-8985e7d2df38,BR,Brazil,Anhanduí,-21.1082,-53.8288,WGS84,30,Tapirus terrestris,1,2019,5,13,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c8fdcdc5-ec4f-4684-851a-e87dd080a2b6,BR,Brazil,Anhanduí,-21.1084,-53.8139,WGS84,30,Tapirus terrestris,1,2018,10,15,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5b8b818a-425a-4593-ab2c-565b24aa9faa,BR,Brazil,Anhanduí,-21.1085,-53.7993,WGS84,30,Tapirus terrestris,1,2018,10,30,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0a5de1b3-9d1a-490d-96e7-8212c303aa87,BR,Brazil,Anhanduí,-21.1085,-53.8063,WGS84,30,Tapirus terrestris,1,2018,9,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
12a6796a-8c79-4f11-837e-2e2df33dd956,BR,Brazil,Anhanduí,-21.1085,-53.807,WGS84,30,Tapirus terrestris,1,2018,5,14,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
2c26d40a-2b15-4195-8e0e-6eb920694f40,BR,Brazil,Ribas do Rio Pardo,-21.1086,-53.6618,WGS84,30,Tapirus terrestris,1,2019,1,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
dfc6ce97-55a7-4124-bc0b-d68a9a53dfdb,BR,Brazil,Anhanduí,-21.1086,-53.795,WGS84,30,Tapirus terrestris,1,2018,8,20,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
d6a60973-a6ef-4d18-9855-8ac7857c87ea,BR,Brazil,Ribas do Rio Pardo,-21.1087,-53.6617,WGS84,30,Tapirus terrestris,1,2019,2,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4ce263a3-fe17-42cd-b0a5-f31eecc7617d,BR,Brazil,Anhanduí,-21.1088,-53.7803,WGS84,30,Tapirus terrestris,1,2019,12,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9cea2fae-c425-4ca2-8d6a-ce50f8052a6f,BR,Brazil,Anhanduí,-21.1093,-53.7511,WGS84,30,Tapirus terrestris,1,2018,2,19,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a7b949de-d3a2-446a-a4b0-a1422bebd983,BR,Brazil,Anhanduí,-21.1093,-53.7512,WGS84,30,Tapirus terrestris,1,2018,3,5,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9583b94f-9546-4709-98e8-f01c0789c12b,BR,Brazil,Ribas do Rio Pardo,-21.1104,-53.6535,WGS84,30,Tapirus terrestris,1,2018,12,10,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bde017d6-f6f1-4bc1-87fe-76f1119f4675,BR,Brazil,Ribas do Rio Pardo,-21.1104,-53.6537,WGS84,30,Tapirus terrestris,1,2019,1,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
2b134226-f503-46d9-94a8-dfbfb7b21ac0,BR,Brazil,Ribas do Rio Pardo,-21.1114,-53.6489,WGS84,30,Tapirus terrestris,1,2019,10,15,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8894752b-7b7e-455b-b82d-92f483b77bd7,BR,Brazil,Ribas do Rio Pardo,-21.1114,-53.6489,WGS84,30,Tapirus terrestris,1,2019,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
167f5930-9adb-4505-be3b-741f2e4f2183,BR,Brazil,Ribas do Rio Pardo,-21.1114,-53.649,WGS84,30,Tapirus terrestris,1,2019,9,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
ade5c068-4b7d-42f8-a076-88a153c8344f,BR,Brazil,Ribas do Rio Pardo,-21.1122,-53.6455,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
3d88ea6c-e729-40da-847b-51d18e6d2b7f,BR,Brazil,Ribas do Rio Pardo,-21.1141,-53.6366,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b299fae9-8286-44b5-9285-0f81b7118a0d,BR,Brazil,Ribas do Rio Pardo,-21.1152,-53.6314,WGS84,30,Tapirus terrestris,1,2018,7,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a9a94465-a487-4f7b-963f-be79b968dd25,BR,Brazil,Ribas do Rio Pardo,-21.1154,-53.6307,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b0d04572-bf78-492c-a1dd-3f65b915e569,BR,Brazil,Ribas do Rio Pardo,-21.1267,-53.5784,WGS84,30,Tapirus terrestris,1,2019,9,2,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
fcf6088c-38a0-40e5-a1d1-5dd65dc864bf,BR,Brazil,Ribas do Rio Pardo,-21.1268,-53.5779,WGS84,30,Tapirus terrestris,1,2019,10,15,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
83107e30-3798-4a3b-b160-6d1407fe864c,BR,Brazil,Ribas do Rio Pardo,-21.1268,-53.5779,WGS84,30,Tapirus terrestris,1,2019,6,23,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
d5c08833-4fc1-4866-a1b0-31d80e7b3f88,BR,Brazil,Ribas do Rio Pardo,-21.1268,-53.578,WGS84,30,Tapirus terrestris,1,2019,9,2,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
76ca4fb2-4e58-40ce-be59-dcf28f939e19,BR,Brazil,Ribas do Rio Pardo,-21.1335,-53.5488,WGS84,30,Tapirus terrestris,1,2019,4,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
14c10532-c57e-41ad-8b01-78f9d0bca910,BR,Brazil,Ribas do Rio Pardo,-21.1336,-53.548,WGS84,30,Tapirus terrestris,1,2019,2,4,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
2a65cbe0-9c4a-4763-8fad-a8cf9359338c,BR,Brazil,Ribas do Rio Pardo,-21.1371,-53.4844,WGS84,30,Tapirus terrestris,1,2018,11,13,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b6696dec-b28e-42f7-b58a-974d1f6bd7f8,BR,Brazil,Ribas do Rio Pardo,-21.1372,-53.485,WGS84,30,Tapirus terrestris,1,2017,6,12,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b753f7b4-382e-4d57-9258-91bb6e1269b6,BR,Brazil,Ribas do Rio Pardo,-21.1385,-53.5276,WGS84,30,Tapirus terrestris,1,2017,9,4,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
b63b95a4-d5f1-494c-8975-a31069fd5f27,BR,Brazil,Ribas do Rio Pardo,-21.1386,-53.5276,WGS84,30,Tapirus terrestris,1,2017,10,3,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
71cd9de2-d214-493f-bf51-9e8a4ced29db,BR,Brazil,Ribas do Rio Pardo,-21.1393,-53.5098,WGS84,30,Tapirus terrestris,1,2019,7,23,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
96dc6747-0782-444d-9ccd-6990b543daab,BR,Brazil,Ribas do Rio Pardo,-21.1404,-53.1453,WGS84,30,Tapirus terrestris,1,2019,2,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
659cc88c-face-468d-b695-c7d96ec28d92,BR,Brazil,Ribas do Rio Pardo,-21.1404,-53.1454,WGS84,30,Tapirus terrestris,1,2019,1,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
d449be23-8c03-423d-95ca-d084a1c3773f,BR,Brazil,Ribas do Rio Pardo,-21.1407,-53.1468,WGS84,30,Tapirus terrestris,1,2018,9,3,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
59878b43-7bb9-4438-ba21-2d62386a41d7,BR,Brazil,Santa Rita do Pardo,-21.1476,-53.0983,WGS84,30,Tapirus terrestris,1,2019,4,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4f2ee915-681f-4683-ac7d-0853abd33362,BR,Brazil,Santa Rita do Pardo,-21.1508,-53.0891,WGS84,30,Tapirus terrestris,1,2017,9,3,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
572ea74e-45cd-4c3e-9334-e3bec87ad578,BR,Brazil,Santa Rita do Pardo,-21.1538,-53.0809,WGS84,30,Tapirus terrestris,1,2017,11,7,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
5a1d9e5c-2adc-42c8-a8c0-b80261ee6bf5,BR,Brazil,Ribas do Rio Pardo,-21.1552,-53.4052,WGS84,30,Tapirus terrestris,1,2018,4,1,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8c80155d-2494-45ad-983f-53b4a1274b58,BR,Brazil,Ribas do Rio Pardo,-21.1555,-53.4047,WGS84,30,Tapirus terrestris,1,2019,2,4,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4b8f8b91-e088-4e3c-8af0-e123e06feaa2,BR,Brazil,Santa Rita do Pardo,-21.1556,-53.0759,WGS84,30,Tapirus terrestris,1,2018,12,10,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
7ffa3636-f629-47ce-8245-d5e8a1870c24,BR,Brazil,Santa Rita do Pardo,-21.1556,-53.0759,WGS84,30,Tapirus terrestris,1,2018,7,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b95f38cb-7b5a-4ac8-9b18-522d922ee071,BR,Brazil,Ribas do Rio Pardo,-21.1625,-53.3953,WGS84,30,Tapirus terrestris,1,2019,4,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
42eb685d-977b-4956-b568-ca5d45ea0a36,BR,Brazil,Ribas do Rio Pardo,-21.1636,-53.3939,WGS84,30,Tapirus terrestris,1,2018,9,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b450a9ed-63ab-4b9d-bfeb-b099a76c031f,BR,Brazil,Ribas do Rio Pardo,-21.1711,-53.3837,WGS84,30,Tapirus terrestris,1,2017,10,24,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
045865cd-b766-4c7a-8980-579cb6ca15de,BR,Brazil,Ribas do Rio Pardo,-21.1735,-53.2562,WGS84,30,Tapirus terrestris,1,2017,4,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
731fb726-8735-4ff4-97be-c7529cf7104e,BR,Brazil,Ribas do Rio Pardo,-21.1736,-53.2562,WGS84,30,Tapirus terrestris,1,2017,10,10,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
7d7c70f3-8045-469c-b9b8-2f83de072895,BR,Brazil,Ribas do Rio Pardo,-21.1738,-53.2617,WGS84,30,Tapirus terrestris,1,2017,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a294c997-c1cb-4cb5-845b-7ba7c12cd8da,BR,Brazil,Ribas do Rio Pardo,-21.174,-53.2569,WGS84,30,Tapirus terrestris,1,2019,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
ede4c95c-d8b2-464c-8c65-98fab195c809,BR,Brazil,Ribas do Rio Pardo,-21.1763,-53.2602,WGS84,30,Tapirus terrestris,1,2019,6,23,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
2afe7974-8a42-43a4-a861-337d43a888c4,BR,Brazil,Ribas do Rio Pardo,-21.1767,-53.2609,WGS84,30,Tapirus terrestris,1,2017,9,5,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
47f0f208-b16d-4e39-9dec-509ac8bbdca6,BR,Brazil,Ribas do Rio Pardo,-21.1774,-53.2618,WGS84,30,Tapirus terrestris,1,2017,7,25,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0f4d16d8-36b9-4263-93d1-8169e9addd90,BR,Brazil,Ribas do Rio Pardo,-21.1778,-53.2623,WGS84,30,Tapirus terrestris,1,2017,5,16,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4d63f1dc-3810-4b5d-9b28-8ba1bb93f6a4,BR,Brazil,Ribas do Rio Pardo,-21.1791,-53.2645,WGS84,30,Tapirus terrestris,1,2017,5,16,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9e385919-e1be-47da-b9ec-7cc86d3f1ddf,BR,Brazil,Ribas do Rio Pardo,-21.1793,-53.2646,WGS84,30,Tapirus terrestris,1,2019,9,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0a7ba541-cf3d-44a2-8913-e1277518bb44,BR,Brazil,Santa Rita do Pardo,-21.1939,-53.008,WGS84,30,Tapirus terrestris,1,2017,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
308ac244-1985-4283-a87e-075323260dd8,BR,Brazil,Santa Rita do Pardo,-21.2174,-52.9919,WGS84,30,Tapirus terrestris,1,2018,12,10,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
ae8fa88d-720e-44a5-852b-f6530824bc6f,BR,Brazil,Santa Rita do Pardo,-21.2418,-52.9419,WGS84,30,Tapirus terrestris,1,2017,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
f1869178-e22f-472a-b5eb-16b122803adf,BR,Brazil,Santa Rita do Pardo,-21.417,-52.7165,WGS84,30,Tapirus terrestris,1,2017,4,3,MS338,paved (1 lane),Systematic,66,-21.305851,-52.823607,-21.708195,-52.41904,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8cd62e46-ecc0-48a7-993f-8311699e1b56,BR,Brazil,Santa Rita do Pardo,-21.4384,-52.6777,WGS84,30,Tapirus terrestris,1,2019,7,24,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bcb9ca44-0348-4ba9-941e-1d1b48743060,BR,Brazil,Nova Alvorada do Sul,-21.5382,-54.181,WGS84,30,Tapirus terrestris,1,2018,3,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
893ea58f-2e38-428c-be40-a1514a1e3db7,BR,Brazil,Nova Alvorada do Sul,-21.5397,-54.1664,WGS84,30,Tapirus terrestris,1,2019,12,9,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
f56f598b-2f18-4e0f-8534-b51b6890e149,BR,Brazil,Santa Rita do Pardo,-21.5795,-52.5004,WGS84,30,Tapirus terrestris,1,2019,6,23,MS338,paved (1 lane),Systematic,66,-21.305851,-52.823607,-21.708195,-52.41904,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4531fbfd-d318-4a8b-8b1f-33e0551c8355,BR,Brazil,Santa Rita do Pardo,-21.5801,-52.4998,WGS84,30,Tapirus terrestris,1,2019,2,18,MS338,paved (1 lane),Systematic,66,-21.305851,-52.823607,-21.708195,-52.41904,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
e54589c8-79a9-461b-adc1-32eb1fedfab7,BR,Brazil,Santa Rita do Pardo,-21.5802,-52.4997,WGS84,30,Tapirus terrestris,1,2018,11,13,MS338,paved (1 lane),Systematic,66,-21.305851,-52.823607,-21.708195,-52.41904,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
15a5e770-7382-428a-9e1c-4fdee0c32603,BR,Brazil,Nova Alvorada do Sul,-21.5867,-53.9438,WGS84,30,Tapirus terrestris,1,2017,6,28,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5e3f21d6-2b62-466e-86cb-a081fbbe1fbf,BR,Brazil,Nova Alvorada do Sul,-21.5868,-53.9474,WGS84,30,Tapirus terrestris,1,2017,9,5,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
37accd56-51d6-4a9c-887c-73c0df8e6aa6,BR,Brazil,Nova Alvorada do Sul,-21.5882,-53.9083,WGS84,30,Tapirus terrestris,1,2020,2,6,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
fefcc66e-ad79-4479-ad73-b0784ae27f35,BR,Brazil,Nova Alvorada do Sul,-21.5885,-53.9706,WGS84,30,Tapirus terrestris,1,2019,1,7,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8febe63c-8a87-4a7a-8a03-0404df68aca3,BR,Brazil,Nova Alvorada do Sul,-21.5887,-53.9715,WGS84,30,Tapirus terrestris,1,2017,6,12,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
607f2feb-c28c-4a3c-b750-7adaad9e4c6d,BR,Brazil,Nova Alvorada do Sul,-21.5899,-53.9898,WGS84,30,Tapirus terrestris,1,2019,10,15,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
7cff3d7e-8cc6-4299-8a66-b615810c976e,BR,Brazil,Nova Alvorada do Sul,-21.5918,-54.0845,WGS84,30,Tapirus terrestris,1,2019,6,23,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1c405ead-abb7-4474-9ec9-32a11f750faa,BR,Brazil,Nova Alvorada do Sul,-21.5949,-54.0742,WGS84,30,Tapirus terrestris,1,2019,9,30,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4f31bc5d-b61d-4d8e-89de-6effd7fdfe13,BR,Brazil,Nova Alvorada do Sul,-21.5983,-53.8763,WGS84,30,Tapirus terrestris,1,2017,12,20,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
209147f6-1c10-48e0-8ab6-da521f4df72d,BR,Brazil,Nova Alvorada do Sul,-21.6025,-53.8289,WGS84,30,Tapirus terrestris,1,2020,1,9,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8aee5c8a-ffea-447a-9686-a181d208a528,BR,Brazil,Nova Alvorada do Sul,-21.6028,-53.8248,WGS84,30,Tapirus terrestris,1,2019,4,17,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b5b633dc-7ede-47ee-ab2d-7d94c65dcc5d,BR,Brazil,Nova Alvorada do Sul,-21.6039,-53.8133,WGS84,30,Tapirus terrestris,1,2019,4,29,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c5609b97-eade-4b94-a2ac-88f7827fa37d,BR,Brazil,Nova Alvorada do Sul,-21.6051,-53.7993,WGS84,30,Tapirus terrestris,1,2019,6,9,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
03d9c852-301a-4cdd-8697-372fcf58b533,BR,Brazil,Nova Alvorada do Sul,-21.6054,-53.7954,WGS84,30,Tapirus terrestris,1,2019,10,29,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b9985a3d-35b4-41ae-82fd-2feefdb4ca2b,BR,Brazil,Nova Alvorada do Sul,-21.605,-53.7996,WGS84,30,Tapirus terrestris,1,2018,6,13,BR267,paved (1 lane),Opportunistic,,,,,,,,,,,,
b1d374fb-7dd6-4cd2-a80e-76492cc66a3d,BR,Brazil,Nova Alvorada do Sul,-21.6074,-53.7782,WGS84,30,Tapirus terrestris,1,2018,6,13,BR267,paved (1 lane),Opportunistic,,,,,,,,,,,,
ccfd3890-3cb0-40f2-b9a6-755882efe1cc,BR,Brazil,Nova Alvorada do Sul,-21.6093,-53.7624,WGS84,30,Tapirus terrestris,1,2019,10,15,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
