individual,hour,distance_meters,distance_km,num_points,distance_per_point
CE_22_ZEFA,3,93061.75193854814,93.06175193854814,84,1107.8779992684304
CE_22_ZEFA,4,79362.2956284102,79.3622956284102,81,979.781427511237
CE_22_ZEFA,5,63851.46900440843,63.85146900440843,80,798.1433625551053
CE_22_ZEFA,6,65433.40542980951,65.43340542980951,79,828.2709548077153
CE_22_ZEFA,7,71241.18745393622,71.24118745393622,83,858.3275596859785
CE_22_ZEFA,8,77523.72870343713,77.52372870343713,80,969.0466087929641
CE_22_ZEFA,9,80346.21126979378,80.34621126979378,85,945.2495443505151
CE_22_ZEFA,10,72418.94509031673,72.41894509031673,79,916.6955074723637
CE_22_ZEFA,11,76347.50618554933,76.34750618554932,83,919.8494721150521
CE_22_ZEFA,12,66541.67593290507,66.54167593290506,78,853.0984093962188
CE_22_ZEFA,13,56941.75069616463,56.941750696164625,73,780.0239821392415
CE_22_ZEFA,14,67830.89689543661,67.83089689543661,80,847.8862111929577
CE_22_ZEFA,15,70092.89969282821,70.09289969282821,80,876.1612461603527
CE_22_ZEFA,16,74869.23010857323,74.86923010857323,83,902.0389169707619
CE_22_ZEFA,17,80126.48535427112,80.12648535427113,84,953.8867304079895
CE_22_ZEFA,18,88773.43134606318,88.77343134606318,85,1044.3933099536846
CE_22_ZEFA,19,102593.92946139401,102.59392946139401,84,1221.3563031118335
CE_22_ZEFA,20,108158.2028423055,108.1582028423055,86,1257.653521422157
CE_22_ZEFA,21,106391.0025836305,106.3910025836305,83,1281.8193082365121
CE_22_ZEFA,22,92517.6327748064,92.5176327748064,83,1114.6702743952578
CE_22_ZEFA,23,82159.57291401806,82.15957291401806,82,1001.9460111465618
CE_23_CARABI,0,422312.2612976617,422.3122612976617,460,918.0701332557863
CE_23_CARABI,1,418586.72307113145,418.5867230711315,471,888.7191572635487
CE_23_CARABI,2,380287.0828613072,380.28708286130717,454,837.6367463905444
CE_23_CARABI,3,394188.0360157414,394.18803601574143,480,821.2250750327946
CE_23_CARABI,4,395616.0203202687,395.6160203202687,477,829.3836903988862
CE_23_CARABI,5,348361.8556154055,348.3618556154055,471,739.6217741303726
CE_23_CARABI,6,273949.6049728637,273.9496049728637,453,604.7452648407586
CE_23_CARABI,7,276472.0099669711,276.47200996697114,472,585.7457838283286
CE_23_CARABI,8,269467.6596746594,269.4676596746594,467,577.0185432005554
CE_23_CARABI,9,273449.52504244784,273.4495250424478,463,590.6037257936239
CE_23_CARABI,10,255289.7870974055,255.2897870974055,439,581.5257109280308
CE_23_CARABI,11,250146.42080388922,250.1464208038892,435,575.0492432273315
CE_23_CARABI,12,245033.8991895963,245.0338991895963,414,591.8693217140008
CE_23_CARABI,13,236350.29141775658,236.35029141775658,415,569.5187745006183
CE_23_CARABI,14,232449.4512450767,232.4494512450767,415,560.1191596266908
CE_23_CARABI,15,230414.65278459687,230.41465278459685,413,557.9047282920021
CE_23_CARABI,16,236071.37069823555,236.07137069823554,414,570.2207021696511
CE_23_CARABI,17,249924.03421058846,249.92403421058847,432,578.5278569689548
CE_23_CARABI,18,298426.9667720131,298.4269667720131,435,686.0390040735933
CE_23_CARABI,19,399828.4273540505,399.8284273540505,486,822.6922373540134
CE_23_CARABI,20,435902.03468604735,435.90203468604733,475,917.6884940758891
CE_23_CARABI,21,459606.9403173825,459.6069403173825,483,951.5671642181833
CE_23_CARABI,22,410436.75674193766,410.43675674193764,466,880.7655724075915
CE_23_CARABI,23,459539.00111916394,459.5390011191639,486,945.5535002451933
CE_25_SEGRE,0,504463.4901172453,504.46349011724527,453,1113.605938448665
CE_25_SEGRE,1,494750.8997153679,494.7508997153679,462,1070.889393323307
CE_25_SEGRE,2,472779.6165286823,472.7796165286823,456,1036.797404668163
CE_25_SEGRE,3,492690.6992087765,492.69069920877655,463,1064.1267801485453
CE_25_SEGRE,4,438073.3182560413,438.0733182560413,446,982.2271709776711
CE_25_SEGRE,5,394839.3018780775,394.8393018780775,439,899.4061546197665
CE_25_SEGRE,6,342860.6746341454,342.8606746341454,428,801.0763426031434
CE_25_SEGRE,7,335205.34250347025,335.20534250347026,443,756.6712020394363
CE_25_SEGRE,8,339025.49023630214,339.0254902363021,443,765.2945603528265
CE_25_SEGRE,9,338657.65183505847,338.65765183505846,443,764.4642253613058
CE_25_SEGRE,10,330007.76718719414,330.00776718719413,433,762.142649393058
CE_25_SEGRE,11,326378.69854214665,326.37869854214665,438,745.1568459866362
CE_25_SEGRE,12,317630.1134161505,317.6301134161505,429,740.3965347695816
CE_25_SEGRE,13,319064.8274891043,319.0648274891043,434,735.1724135693647
CE_25_SEGRE,14,312709.29892261757,312.70929892261756,425,735.7865857002766
CE_25_SEGRE,15,298135.652108364,298.13565210836396,426,699.848948611183
CE_25_SEGRE,16,308917.5031253136,308.9175031253136,432,715.0868127900778
CE_25_SEGRE,17,307678.91665155557,307.6789166515556,437,704.0707474863972
CE_25_SEGRE,18,348566.75280638074,348.56675280638075,448,778.0507875142428
CE_25_SEGRE,19,439491.20432930754,439.49120432930755,463,949.2250633462365
CE_25_SEGRE,20,495459.8924394813,495.4598924394813,454,1091.3213489856416
CE_25_SEGRE,21,545097.7789304546,545.0977789304546,456,1195.3898660755583
CE_25_SEGRE,22,532941.4101266691,532.9414101266691,457,1166.1737639533242
CE_25_SEGRE,23,528251.7461699459,528.2517461699459,466,1133.587438132931
CE_27_DONALINA,0,19162.754010330664,19.162754010330662,41,467.3842441544064
CE_27_DONALINA,1,16716.741732136677,16.71674173213668,39,428.63440338811995
CE_27_DONALINA,2,19646.218923138484,19.646218923138484,42,467.76711721758295
CE_27_DONALINA,3,15899.131065163521,15.899131065163521,39,407.6700273118852
CE_27_DONALINA,4,14211.808168587464,14.211808168587464,38,373.99495180493324
CE_27_DONALINA,5,13817.73899420817,13.81773899420817,38,363.62471037389923
CE_27_DONALINA,6,12910.494420693018,12.910494420693018,40,322.7623605173254
CE_27_DONALINA,7,14056.24566739598,14.05624566739598,38,369.9012017735784
CE_27_DONALINA,8,15994.97065699151,15.99497065699151,41,390.1212355363783
CE_27_DONALINA,9,14174.11176317309,14.17411176317309,39,363.43876315828436
CE_27_DONALINA,10,14637.121016365181,14.637121016365182,37,395.59786530716707
CE_27_DONALINA,11,11403.704862260809,11.40370486226081,38,300.09749637528444
CE_27_DONALINA,12,12266.507406876826,12.266507406876826,36,340.73631685768964
CE_27_DONALINA,13,14826.312214509062,14.826312214509063,35,423.6089204145446
CE_27_DONALINA,14,10142.982014123756,10.142982014123756,27,375.66600052310207
CE_27_DONALINA,15,9920.896011164397,9.920896011164398,29,342.09986245394475
CE_27_DONALINA,16,11323.285405881892,11.323285405881892,33,343.12986078429975
CE_27_DONALINA,17,10407.380907229364,10.407380907229363,33,315.3751790069504
CE_27_DONALINA,18,17716.116356809835,17.716116356809835,41,432.1003989465813
CE_27_DONALINA,19,18782.68647792515,18.782686477925147,38,494.28122310329337
CE_27_DONALINA,20,19821.059672436586,19.821059672436586,42,471.9299922008711
CE_27_DONALINA,21,18378.73618471299,18.37873618471299,40,459.4684046178248
CE_27_DONALINA,22,18882.81411814293,18.88281411814293,40,472.07035295357326
CE_27_DONALINA,23,18524.04238708586,18.52404238708586,38,487.47479966015425
CE_28_ZIGGY,0,338207.46320675773,338.2074632067577,405,835.0801560660685
CE_28_ZIGGY,1,322158.64560943143,322.15864560943146,402,801.3896656951031
CE_28_ZIGGY,2,311410.508886326,311.410508886326,410,759.5378265520146
CE_28_ZIGGY,3,298138.0743005826,298.13807430058256,410,727.1660348794697
CE_28_ZIGGY,4,262065.97552628786,262.06597552628784,410,639.1853061616777
CE_28_ZIGGY,5,220484.5931323093,220.4845931323093,403,547.1081715441918
CE_28_ZIGGY,6,187395.78545123097,187.39578545123098,388,482.97882848255404
CE_28_ZIGGY,7,176171.80939217852,176.17180939217852,387,455.2243136748799
CE_28_ZIGGY,8,175098.22327892366,175.09822327892365,387,452.4501893512239
CE_28_ZIGGY,9,172192.89150950327,172.19289150950328,378,455.5367500251409
CE_28_ZIGGY,10,172169.1089914826,172.16910899148257,372,462.8201854609747
CE_28_ZIGGY,11,170290.27378863352,170.29027378863353,375,454.1073967696894
CE_28_ZIGGY,12,175246.5721125521,175.2465721125521,382,458.76065998050285
CE_28_ZIGGY,13,178599.96498951653,178.59996498951654,378,472.48667986644585
CE_28_ZIGGY,14,178434.54880150192,178.43454880150193,384,464.6733041705779
CE_28_ZIGGY,15,177466.58474182215,177.46658474182215,383,463.3592290909195
CE_28_ZIGGY,16,191324.71480556455,191.32471480556455,387,494.3791080247146
CE_28_ZIGGY,17,216152.14435688214,216.15214435688213,401,539.0327789448432
CE_28_ZIGGY,18,275264.56194795476,275.26456194795475,413,666.5001499950479
CE_28_ZIGGY,19,321961.3491777776,321.9613491777776,405,794.9662942661175
CE_28_ZIGGY,20,344110.54215399106,344.11054215399105,406,847.5629117093376
CE_28_ZIGGY,21,357464.2027303343,357.4642027303343,408,876.137751790035
CE_28_ZIGGY,22,359258.11868834303,359.258118688343,404,889.252769030552
CE_28_ZIGGY,23,352871.83577605337,352.8718357760534,402,877.7906362588392
CE_31_ANNA,0,410572.09696542454,410.5720969654245,435,943.8439010699415
CE_31_ANNA,1,382282.03666246054,382.28203666246054,431,886.9652822794908
CE_31_ANNA,2,378590.36241808924,378.5903624180892,425,890.8008527484452
CE_31_ANNA,3,375000.06427673675,375.00006427673674,438,856.1645303121844
CE_31_ANNA,4,325548.06553918094,325.5480655391809,416,782.5674652384157
CE_31_ANNA,5,285977.2740163774,285.9772740163774,423,676.0692057124761
CE_31_ANNA,6,194217.6734986062,194.2176734986062,416,466.8694074485726
CE_31_ANNA,7,136789.22932797586,136.78922932797585,425,321.8570101834726
CE_31_ANNA,8,118334.47346694177,118.33447346694177,398,297.3227976556326
CE_31_ANNA,9,124216.23723869014,124.21623723869014,411,302.22928768537747
CE_31_ANNA,10,115351.48072959522,115.35148072959522,402,286.943981914416
CE_31_ANNA,11,125030.40342895126,125.03040342895126,422,296.2805768458561
CE_31_ANNA,12,120761.88614488607,120.76188614488606,409,295.26133531756983
CE_31_ANNA,13,129199.70333887891,129.19970333887892,421,306.8876563868858
CE_31_ANNA,14,121871.95730616694,121.87195730616693,397,306.98226021704517
CE_31_ANNA,15,137358.8243362164,137.3588243362164,420,327.0448198481343
CE_31_ANNA,16,126457.13374183592,126.45713374183592,400,316.1428343545898
CE_31_ANNA,17,138259.74205771319,138.2597420577132,416,332.35514917719513
CE_31_ANNA,18,196224.7576798013,196.2247576798013,411,477.4325004374727
CE_31_ANNA,19,312457.04259617947,312.45704259617946,420,743.945339514713
CE_31_ANNA,20,375080.95759873535,375.0809575987353,428,876.3573775671387
CE_31_ANNA,21,401059.42539491714,401.0594253949171,424,945.8948712144272
CE_31_ANNA,22,419110.41694463004,419.11041694463006,420,997.881945106262
CE_31_ANNA,23,408772.24175682856,408.7722417568286,428,955.0753312075434
CE_34_DONACIDA,0,718398.7549429741,718.398754942974,375,1915.7300131812642
CE_34_DONACIDA,1,743251.7322356681,743.2517322356681,384,1935.5513860303856
CE_34_DONACIDA,2,708829.6499566287,708.8296499566287,380,1865.3411840963913
CE_34_DONACIDA,3,686497.7910998287,686.4977910998286,385,1783.1111457138406
CE_34_DONACIDA,4,625258.68887792,625.25868887792,378,1654.123515550053
CE_34_DONACIDA,5,562943.0735672946,562.9430735672946,376,1497.1890254449324
CE_34_DONACIDA,6,516030.9254297988,516.0309254297988,376,1372.4226740154222
CE_34_DONACIDA,7,488921.3436908484,488.9213436908484,376,1300.3227225820435
CE_34_DONACIDA,8,481507.3400480639,481.5073400480639,374,1287.452780877176
CE_34_DONACIDA,9,468038.9041641373,468.0389041641373,373,1254.7959897161859
CE_34_DONACIDA,10,442733.1451206356,442.73314512063564,362,1223.0197379023084
CE_34_DONACIDA,11,432380.25217159756,432.38025217159753,358,1207.7660675184288
CE_34_DONACIDA,12,426013.43513663777,426.0134351366378,354,1203.4277828718582
CE_34_DONACIDA,13,426244.9508344712,426.2449508344712,351,1214.3730793004877
CE_34_DONACIDA,14,420983.59518583753,420.98359518583754,341,1234.5559976124268
CE_34_DONACIDA,15,428830.4696755795,428.83046967557954,347,1235.8226791803445
CE_34_DONACIDA,16,437211.7802446285,437.21178024462847,343,1274.6699132496458
CE_34_DONACIDA,17,476894.97430440516,476.89497430440514,359,1328.3982571153347
CE_34_DONACIDA,18,509295.1812531915,509.2951812531915,365,1395.329263707374
CE_34_DONACIDA,19,583107.9821511805,583.1079821511805,382,1526.460686259635
CE_34_DONACIDA,20,654673.3850877904,654.6733850877904,382,1713.804673004687
CE_34_DONACIDA,21,752078.2292809994,752.0782292809994,387,1943.3545976253215
CE_34_DONACIDA,22,752908.3797894416,752.9083797894416,380,1981.337841551162
CE_34_DONACIDA,23,732282.6803759049,732.2826803759049,380,1927.0596851997498
PA_03_BANDAID,0,5312.727957597945,5.312727957597945,12,442.72732979982874
PA_03_BANDAID,1,4575.124475091146,4.575124475091147,11,415.92040682646785
PA_03_BANDAID,2,5979.173841139285,5.979173841139286,9,664.3526490154761
PA_03_BANDAID,3,4481.6427658750845,4.481642765875084,10,448.1642765875084
PA_03_BANDAID,4,6933.788275803868,6.933788275803868,14,495.2705911288477
PA_03_BANDAID,5,7017.558114979627,7.017558114979627,22,318.9799143172558
PA_03_BANDAID,6,3723.1499123026033,3.7231499123026035,12,310.2624926918836
PA_03_BANDAID,7,2213.757884082085,2.213757884082085,5,442.751576816417
PA_03_BANDAID,8,6650.357541381651,6.65035754138165,8,831.2946926727063
PA_03_BANDAID,9,6505.956403856177,6.505956403856176,13,500.45818491201356
PA_03_BANDAID,10,1658.5824622487946,1.6585824622487946,5,331.7164924497589
PA_03_BANDAID,12,704.7559337960022,0.7047559337960022,3,234.91864459866738
PA_03_BANDAID,13,0.0,0.0,1,0.0
PA_03_BANDAID,14,0.0,0.0,1,0.0
PA_03_BANDAID,15,0.0,0.0,1,0.0
PA_03_BANDAID,16,271.60358715487064,0.27160358715487065,2,135.80179357743532
PA_03_BANDAID,17,838.8885568505466,0.8388885568505466,2,419.4442784252733
PA_03_BANDAID,18,6080.226167247826,6.080226167247826,15,405.34841114985505
PA_03_BANDAID,19,6302.797414079189,6.30279741407919,19,331.7261796883784
PA_03_BANDAID,20,9758.90578780509,9.758905787805089,18,542.1614326558383
PA_03_BANDAID,21,11569.194187309864,11.569194187309863,18,642.7330104061035
PA_03_BANDAID,22,4574.733288051629,4.574733288051629,7,653.5333268645184
PA_03_BANDAID,23,1661.5060469732825,1.6615060469732825,5,332.3012093946565
PA_05_KELLY,0,4492.600824524953,4.492600824524954,7,641.800117789279
PA_05_KELLY,1,4284.486544790886,4.284486544790886,8,535.5608180988608
PA_05_KELLY,2,4275.160211626144,4.275160211626144,7,610.7371730894491
PA_05_KELLY,3,4192.625020020259,4.19262502002026,10,419.26250200202594
PA_05_KELLY,4,5879.128135352407,5.879128135352407,12,489.9273446127006
PA_05_KELLY,5,5006.575323172533,5.006575323172533,15,333.7716882115022
PA_05_KELLY,6,6107.677514868036,6.107677514868036,15,407.17850099120244
PA_05_KELLY,7,1021.8386890884914,1.0218386890884914,5,204.36773781769827
PA_05_KELLY,8,2346.7096216831856,2.3467096216831855,5,469.34192433663713
PA_05_KELLY,9,5552.270979289746,5.552270979289746,8,694.0338724112182
PA_05_KELLY,10,1163.4895590877236,1.1634895590877237,2,581.7447795438618
PA_05_KELLY,12,0.0,0.0,1,0.0
PA_05_KELLY,13,231.40931890108376,0.23140931890108377,2,115.70465945054188
PA_05_KELLY,14,92.36510559006167,0.09236510559006167,2,46.18255279503084
PA_05_KELLY,15,0.0,0.0,1,0.0
PA_05_KELLY,16,421.19871660529947,0.42119871660529945,2,210.59935830264973
PA_05_KELLY,18,5716.360192630518,5.7163601926305185,13,439.7200148177322
PA_05_KELLY,19,6966.803809098302,6.966803809098302,21,331.7525623380144
PA_05_KELLY,20,7798.485647427414,7.798485647427414,19,410.44661302249546
PA_05_KELLY,21,7849.870035435283,7.849870035435283,17,461.75706090795785
PA_05_KELLY,22,6093.971009714266,6.093971009714266,11,553.9973645194788
PA_05_KELLY,23,2063.407549259374,2.0634075492593738,6,343.9012582098956
PA_08_BENJAMIN,0,20123.20953347876,20.12320953347876,27,745.3040567955096
PA_08_BENJAMIN,1,21661.505588096814,21.661505588096812,26,833.134830311416
PA_08_BENJAMIN,2,17194.163492215444,17.194163492215445,26,661.3139804698247
PA_08_BENJAMIN,3,25556.088370880927,25.55608837088093,27,946.5217915141084
PA_08_BENJAMIN,4,19118.30566253424,19.11830566253424,36,531.0640461815067
PA_08_BENJAMIN,5,21987.297531298245,21.987297531298246,42,523.5070840785296
PA_08_BENJAMIN,6,15683.090831704772,15.683090831704773,28,560.110386846599
PA_08_BENJAMIN,7,13532.477717595126,13.532477717595127,19,712.2356693471119
PA_08_BENJAMIN,8,17140.593940475672,17.14059394047567,17,1008.2702317926866
PA_08_BENJAMIN,9,23827.64487984788,23.82764487984788,26,916.4478799941493
PA_08_BENJAMIN,10,10701.670710834307,10.701670710834307,16,668.8544194271442
PA_08_BENJAMIN,11,811.5500876662048,0.8115500876662048,5,162.31001753324097
PA_08_BENJAMIN,12,0.0,0.0,1,0.0
PA_08_BENJAMIN,14,898.7067827795998,0.8987067827795998,2,449.3533913897999
PA_08_BENJAMIN,15,774.8705750849991,0.7748705750849991,3,258.2901916949997
PA_08_BENJAMIN,16,868.6844513864205,0.8686844513864205,3,289.5614837954735
PA_08_BENJAMIN,17,3889.3891252991707,3.8893891252991706,7,555.6270178998815
PA_08_BENJAMIN,18,32289.717418078664,32.289717418078666,41,787.5540833677723
PA_08_BENJAMIN,19,39235.90604901635,39.23590604901635,52,754.5366547887759
PA_08_BENJAMIN,20,35996.605962826405,35.99660596282641,41,877.9659990933269
PA_08_BENJAMIN,21,21301.678059724578,21.301678059724576,29,734.5406227491234
PA_08_BENJAMIN,22,20299.499647296223,20.299499647296223,33,615.1363529483704
PA_08_BENJAMIN,23,22894.565368748245,22.894565368748246,28,817.6630488838658
PA_09_SONIAMADALENA,0,5082.853328489546,5.082853328489546,32,158.8391665152983
PA_09_SONIAMADALENA,1,5229.189311185427,5.229189311185427,29,180.31687279949747
PA_09_SONIAMADALENA,2,7698.186924350562,7.698186924350562,31,248.32861046292135
PA_09_SONIAMADALENA,3,5001.161597144042,5.001161597144042,21,238.1505522449544
PA_09_SONIAMADALENA,4,579.2631808081675,0.5792631808081675,23,25.18535568731163
PA_09_SONIAMADALENA,5,2611.9051463993046,2.611905146399305,21,124.37643554282403
PA_09_SONIAMADALENA,6,3420.473128141215,3.420473128141215,24,142.51971367255064
PA_09_SONIAMADALENA,7,4460.852782964392,4.460852782964392,25,178.43411131857567
PA_09_SONIAMADALENA,8,5930.386595627205,5.930386595627205,31,191.30279340732918
PA_09_SONIAMADALENA,9,9604.432159215092,9.604432159215092,28,343.0154342576819
PA_09_SONIAMADALENA,10,8328.125283054418,8.328125283054417,30,277.60417610181395
PA_09_SONIAMADALENA,11,5494.450763210244,5.494450763210244,25,219.77803052840977
PA_09_SONIAMADALENA,12,6172.780747205606,6.172780747205605,33,187.0539620365335
PA_09_SONIAMADALENA,13,4202.846017770679,4.202846017770679,31,135.57567799260255
PA_09_SONIAMADALENA,14,10245.162838767425,10.245162838767424,36,284.58785663242844
PA_09_SONIAMADALENA,15,5188.177102631997,5.188177102631997,29,178.90265871144817
PA_09_SONIAMADALENA,16,8158.052012001917,8.158052012001917,34,239.9427062353505
PA_09_SONIAMADALENA,17,7115.383103916739,7.115383103916739,28,254.12082513988352
PA_09_SONIAMADALENA,18,7330.737901266776,7.330737901266776,34,215.60993827255223
PA_09_SONIAMADALENA,19,4988.625008986937,4.988625008986937,28,178.16517889239063
PA_09_SONIAMADALENA,20,7254.366559709214,7.254366559709214,29,250.15057102445564
PA_09_SONIAMADALENA,21,6515.385061130586,6.515385061130586,21,310.25643148240886
PA_09_SONIAMADALENA,22,5867.945148548897,5.867945148548897,22,266.72477947949534
PA_09_SONIAMADALENA,23,3396.965728132198,3.396965728132198,27,125.8135454863777
PA_10_VIVEK,0,23260.250239007695,23.260250239007696,27,861.4907495928776
PA_10_VIVEK,1,21506.452748641328,21.50645274864133,30,716.8817582880442
PA_10_VIVEK,2,29078.47487087451,29.07847487087451,35,830.8135677392717
PA_10_VIVEK,3,24634.024971284303,24.634024971284305,35,703.8292848938372
PA_10_VIVEK,4,34921.57182259166,34.92157182259166,58,602.0960659067528
PA_10_VIVEK,5,36173.10377820507,36.17310377820507,50,723.4620755641014
PA_10_VIVEK,6,22568.935863694824,22.568935863694822,37,609.9712395593195
PA_10_VIVEK,7,17629.57961271716,17.62957961271716,22,801.34452785078
PA_10_VIVEK,8,20981.636464541203,20.981636464541204,23,912.2450636757045
PA_10_VIVEK,9,10753.019363894611,10.75301936389461,12,896.0849469912176
PA_10_VIVEK,10,2585.123879776833,2.585123879776833,3,861.7079599256109
PA_10_VIVEK,12,0.0,0.0,1,0.0
PA_10_VIVEK,14,511.4428660790502,0.5114428660790502,3,170.4809553596834
PA_10_VIVEK,15,3135.1648206638074,3.135164820663807,4,783.7912051659519
PA_10_VIVEK,16,0.0,0.0,1,0.0
PA_10_VIVEK,17,12048.818598593572,12.048818598593572,11,1095.3471453266884
PA_10_VIVEK,18,57111.71815268305,57.11171815268305,74,771.7799750362575
PA_10_VIVEK,19,43378.0783609885,43.378078360988496,57,761.0189186138333
PA_10_VIVEK,20,49869.454329744316,49.869454329744315,61,817.5320381925297
PA_10_VIVEK,21,26110.452891947814,26.110452891947816,24,1087.9355371644922
PA_10_VIVEK,22,35278.8916000636,35.2788916000636,48,734.9769083346583
PA_10_VIVEK,23,26903.887754166524,26.903887754166526,28,960.8531340773759
PA_11_LUIS,0,3807.369224050537,3.807369224050537,8,475.9211530063171
PA_11_LUIS,1,4677.674788882723,4.677674788882723,6,779.6124648137871
PA_11_LUIS,2,1588.3542240682596,1.5883542240682595,3,529.4514080227532
PA_11_LUIS,3,1969.3329061972945,1.9693329061972944,5,393.8665812394589
PA_11_LUIS,4,12740.982788801512,12.740982788801512,19,670.578041515869
PA_11_LUIS,5,9630.388322004736,9.630388322004736,19,506.86254326340713
PA_11_LUIS,6,10600.078495046022,10.600078495046022,14,757.1484639318587
PA_11_LUIS,7,4839.236140752403,4.839236140752403,6,806.5393567920672
PA_11_LUIS,8,15516.502747595807,15.516502747595807,18,862.0279304219893
PA_11_LUIS,9,7287.707955209983,7.287707955209983,14,520.5505682292845
PA_11_LUIS,10,10989.162945084967,10.989162945084967,18,610.5090525047203
PA_11_LUIS,11,0.0,0.0,1,0.0
PA_11_LUIS,15,948.7722332750137,0.9487722332750137,2,474.38611663750686
PA_11_LUIS,18,7091.567557352857,7.091567557352857,11,644.6879597593506
PA_11_LUIS,19,8467.73864141104,8.46773864141104,12,705.6448867842533
PA_11_LUIS,20,5890.590015242697,5.890590015242696,10,589.0590015242697
PA_11_LUIS,21,15307.178373169656,15.307178373169656,16,956.6986483231035
PA_11_LUIS,22,4634.200035818016,4.634200035818016,6,772.3666726363359
PA_11_LUIS,23,4172.064840442278,4.172064840442278,7,596.0092629203255
PA_12_FELIPPE,0,2862.775289268397,2.862775289268397,3,954.2584297561324
PA_12_FELIPPE,1,4047.6600590383446,4.0476600590383445,5,809.5320118076689
PA_12_FELIPPE,2,1464.1698828127799,1.4641698828127798,2,732.0849414063899
PA_12_FELIPPE,3,3990.1774464045134,3.9901774464045134,8,498.7721808005642
PA_12_FELIPPE,4,3013.610891713164,3.013610891713164,4,753.402722928291
PA_12_FELIPPE,5,1250.6234868904046,1.2506234868904047,4,312.65587172260115
PA_12_FELIPPE,6,0.0,0.0,1,0.0
PA_12_FELIPPE,7,0.0,0.0,1,0.0
PA_12_FELIPPE,8,11458.42555323768,11.45842555323768,12,954.86879610314
PA_12_FELIPPE,9,5664.57194411776,5.6645719441177595,8,708.07149301472
PA_12_FELIPPE,10,1309.583432746218,1.309583432746218,3,436.527810915406
PA_12_FELIPPE,11,2890.092554005354,2.890092554005354,2,1445.046277002677
PA_12_FELIPPE,12,0.0,0.0,1,0.0
PA_12_FELIPPE,15,0.0,0.0,1,0.0
PA_12_FELIPPE,18,1693.1051321410794,1.6931051321410793,4,423.27628303526984
PA_12_FELIPPE,19,1208.7215567957471,1.2087215567957472,4,302.1803891989368
PA_12_FELIPPE,20,2025.9555904496613,2.0259555904496613,3,675.3185301498871
PA_12_FELIPPE,21,3173.1236296339503,3.1731236296339502,3,1057.7078765446502
PA_12_FELIPPE,22,442.73570203207305,0.4427357020320731,2,221.36785101603652
PA_12_FELIPPE,23,1884.7629188876394,1.8847629188876394,4,471.19072972190986
PA_13_RITA,0,17929.133224631238,17.929133224631236,23,779.527531505706
PA_13_RITA,1,26641.09000281109,26.641090002811087,26,1024.6573078004265
PA_13_RITA,2,28395.71300344065,28.39571300344065,29,979.1625173600224
PA_13_RITA,3,21844.460170704962,21.844460170704963,20,1092.223008535248
PA_13_RITA,4,25209.28394088529,25.20928394088529,22,1145.8765427675132
PA_13_RITA,5,26332.648009870805,26.332648009870805,22,1196.9385459032185
PA_13_RITA,6,34681.50198598181,34.68150198598181,28,1238.6250709279218
PA_13_RITA,7,27973.212500632573,27.973212500632574,24,1165.5505208596906
PA_13_RITA,8,29305.663057349262,29.30566305734926,22,1332.0755935158757
PA_13_RITA,9,30248.34446921831,30.24834446921831,27,1120.309054415493
PA_13_RITA,10,34561.15364208211,34.561153642082104,32,1080.0360513150658
PA_13_RITA,11,20331.88659646701,20.33188659646701,21,968.1850760222386
PA_13_RITA,12,32827.895414696184,32.82789541469619,28,1172.4248362391495
PA_13_RITA,13,27553.33353309965,27.55333353309965,24,1148.055563879152
PA_13_RITA,14,27469.19699998964,27.469196999989638,25,1098.7678799995856
PA_13_RITA,15,19890.83507437241,19.89083507437241,23,864.8189162770614
PA_13_RITA,16,26399.88567474304,26.39988567474304,30,879.9961891581013
PA_13_RITA,17,38287.50268312861,38.28750268312861,34,1126.103020092018
PA_13_RITA,18,42929.03270214833,42.929032702148334,36,1192.4731306152314
PA_13_RITA,19,30860.924194578944,30.860924194578942,26,1186.958622868421
PA_13_RITA,20,32317.647370134142,32.31764737013414,29,1114.4016334529015
PA_13_RITA,21,18303.586163202162,18.303586163202162,22,831.9811892364619
PA_13_RITA,22,22331.21319718244,22.33121319718244,30,744.3737732394146
PA_13_RITA,23,17843.41267528652,17.84341267528652,29,615.2900922512592
PA_15_MORENA,0,160336.28476889298,160.33628476889297,158,1014.786612461348
PA_15_MORENA,1,148139.1506515703,148.1391506515703,144,1028.744101747016
PA_15_MORENA,2,175125.80486830298,175.12580486830296,161,1087.7379184366644
PA_15_MORENA,3,155268.95312988473,155.26895312988472,146,1063.4859803416762
PA_15_MORENA,4,171533.80780039885,171.53380780039885,158,1085.6570113949294
PA_15_MORENA,5,123123.43866023942,123.12343866023943,122,1009.2085136085199
PA_15_MORENA,6,143584.1887123643,143.5841887123643,154,932.3648617685993
PA_15_MORENA,7,130558.99928679278,130.55899928679278,142,919.4295724422027
PA_15_MORENA,8,182871.73943022336,182.87173943022336,184,993.8681490773008
PA_15_MORENA,9,198362.6741902844,198.3626741902844,195,1017.2444830270995
PA_15_MORENA,10,204969.25056360094,204.96925056360095,218,940.2259200165181
PA_15_MORENA,11,205973.23991657313,205.97323991657314,220,936.2419996207869
PA_15_MORENA,12,213372.75419514647,213.37275419514646,227,939.9680801548302
PA_15_MORENA,13,197197.81495674542,197.19781495674542,218,904.5771328291074
PA_15_MORENA,14,210004.34539169687,210.00434539169686,226,929.2227672198977
PA_15_MORENA,15,186199.2370778591,186.19923707785912,205,908.2889613554103
